melting_point,0-norm,2-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData mode NpUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData mode SpaceGroupNumber,compound possible,Yang delta,Yang omega,APE mean,Radii gamma,Total weight,Lambda entropy,Electronegativity delta,Mixing enthalpy,Mean cohesive energy,Interant electrons,Shear modulus local mismatch
73.3,2,0.8118177135293366,49,83,34,56.412,11.592368,75,3.7504720000000056,1,0.340952,142,148,6,2.045712000000012,1.78,2.02,0.24,0.08182848,2,2.0,1,2,10,10.0,3,5,5,0.0,5,24.26,32.95,8.690000000000001,2.9628728800000004,139,127,111.314,139,False,0.0184647391292687,2.907281778247085,0.0086460710445675,1.0271370387356948,135.34540320000002,-12.78666598,0.0261023766500002,0.6819040000000001,2.4458800000000003,4,1.555082072
75.2,4,0.5302056204907677,49,83,34,70.661,15.238564,75,3.18549,1,0.461912,139,148,9,3.2549439999999983,1.78,2.33,0.55,0.14091594,2,2.0,1,2,10,10.000000000000002,3,5,3,0.0,5,24.26,33.285,9.024999999999997,3.0219745,225,213,112.307,12,False,0.0451864435081499,13.548277717940282,0.0051938589448379,1.0725593085479133,175.30719399999998,-5.393534303,0.0205571297351213,0.433928,2.4027700000000003,8,2.9444687940000005
75.9,4,0.5416899482176127,49,83,34,68.434,16.220976,75,3.355020000000001,1,0.4907519999999999,139,148,9,3.634127999999999,1.78,2.33,0.55,0.1031615999999999,2,2.0,1,2,10,10.000000000000002,3,5,3,0.0,5,24.26,33.285,9.024999999999997,2.9107575,225,213,102.153,12,False,0.0409825620364433,11.385904632594446,0.0116590295513736,1.0728157834285827,169.121258,-6.441764364,0.0212071313393319,0.4993559999999999,2.47913,8,2.942665038
76.18,4,0.6018720794321664,49,83,34,72.99,13.774100000000002,75,3.36515,1,0.41595,139,148,9,3.098800000000003,1.78,2.33,0.55,0.0999260000000001,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,2.55112,225,213,86.055,12,False,0.0385228682277356,14.310104041451522,0.0112976438078011,1.0726451454833443,18163.9304,-6.65594703,0.0184741875200714,0.3689,2.3726,8,2.50319255
79.4,3,0.5951957661139737,49,83,34,63.673,16.427950000000003,75,4.428500000000001,1,0.4887500000000002,139,148,9,3.5011500000000004,1.78,2.02,0.24,0.10006656,2,2.0,1,2,10,10.000000000000002,3,5,3,0.0,5,24.26,33.285,9.024999999999997,4.016900799999999,141,129,85.47100000000002,12,False,0.0219047380175654,20.012506267009247,-0.006030995,1.0270479069695897,155.704936,-18.46790873,0.0293940158672562,0.2193,2.51376,6,3.0492766020000013
80.7,3,0.6511973587170021,49,83,34,68.723,16.41855,75,4.3815,1,0.48875,139,148,9,3.529349999999998,1.78,2.02,0.24,0.0852465599999999,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,3.3052698000000005,141,129,66.321,12,False,0.0217601068280138,22.556468573588827,-0.016729595,1.0269837794693264,16963.4696,-17.01520812,0.0265574541450338,0.1817,2.43176,6,2.5192274020000003
81.0,3,0.6374778427522011,49,83,34,67.523,16.715160000000004,75,4.5846,1,0.4968,139,148,9,3.50892,1.78,2.02,0.24,0.0944103599999999,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,3.66122295,141,129,70.74600000000001,12,False,0.0219724273990778,14.315985112710353,-0.014228516,1.02699870815631,16630.0092,-17.03119261,0.028027757974805,0.2894399999999999,2.43746,6,2.6672407920000003
82.9,4,0.5,30,83,53,53.0,15.0,69,5.5,2,0.5,122,148,26,7.875,1.65,2.02,0.3700000000000001,0.1375,2,2.0,0,3,10,10.0,0,5,0,0.0,5,13.96,33.285,19.325,7.003749999999999,194,182,121.5,12,False,0.0524914326934935,3.129084669354902,-0.010664441,1.091546219177243,507.9174,-4.183007313,0.0252951265375317,2.0,2.2975,6,6.621625
92.55,3,0.6265780079128217,48,83,35,67.07,16.8858,70,5.215199999999999,1,0.4981999999999999,139,148,9,3.3708000000000005,1.69,2.02,0.33,0.1029419999999998,2,2.0,0,3,10,10.0,0,4,3,0.0,4,19.495,33.285,13.789999999999996,4.500950999999999,194,182,83.76,12,False,0.0196254342803056,4.610205113184304,-0.013516011,1.0269773878477162,16523.052200000002,-21.8981123,0.0098645734339628,0.9964,2.2154000000000003,5,2.33644
92.97,3,0.6592298536929286,48,83,35,79.72800000000001,5.203391999999992,70,3.428304,1,0.1505519999999991,144,148,4,1.1682239999999993,1.69,2.33,0.6400000000000001,0.17080176,2,2.0,0,3,10,10.0,0,4,3,0.0,4,19.495,32.95,13.455000000000002,3.146557680000001,225,213,112.55,12,False,0.0382203022826232,10.010479225427934,-0.00484341,1.0638561626002818,20034.59884,-5.195366567,0.0077642037760741,0.43296,2.03606,5,2.641025064
95.0,3,0.63407412815853,50,83,33,77.565,8.545150000000001,80,2.6565,1,0.2619500000000002,139,148,9,2.1591499999999977,1.96,2.33,0.3700000000000001,0.140864,2,2.0,2,1,10,10.0,3,4,3,0.0,4,28.11,33.285,5.174999999999997,2.139600000000001,225,213,100.155,12,False,0.0412041609229379,6.351170352233275,0.0007423825927649,1.0721952016100635,19441.876,-4.85719953,0.0056419466810308,0.7222999999999999,2.2808,7,2.35414065
95.1,3,0.6012520270236101,50,83,33,74.66,12.03408,80,2.718144,1,0.3689280000000003,139,148,9,3.039263999999996,1.96,2.33,0.3700000000000001,0.13556736,2,2.0,2,1,10,10.0,3,4,3,0.0,4,28.11,33.285,5.174999999999997,2.03202432,225,213,104.82,12,False,0.0433431759888405,4.756692270979453,0.0028554140823939,1.072357373121868,186.4416672,-4.682380743,0.00547479319009,1.0189439999999998,2.3710400000000003,7,2.559641184
96.0,3,0.626737584639696,50,83,33,76.76,9.633599999999996,80,2.6832,1,0.2951999999999998,139,148,9,2.4407999999999994,1.96,2.33,0.3700000000000001,0.1366799999999999,2,2.0,2,1,10,10.0,3,4,3,0.0,4,28.11,33.285,5.174999999999997,2.0689800000000016,225,213,99.12,12,False,0.0415136037342223,5.770212423609318,0.0021231703601235,1.072261924029828,19219.7608,-4.87198979,0.0055412039842272,0.8064,2.3078,7,2.390424
97.06,3,0.6138403701289122,50,83,33,75.46,11.202400000000004,80,2.72,1,0.3431999999999998,139,148,9,2.842399999999996,1.96,2.33,0.3700000000000001,0.1323840000000001,2,2.0,2,1,10,10.0,3,4,3,0.0,4,28.11,33.285,5.174999999999997,1.9927599999999983,225,213,100.02,12,False,0.0421978853967018,5.092893589168074,0.003479392161695,1.0723457474978682,18862.24,-4.837660434,0.0054279362477378,0.9328,2.3492,7,2.4619704
100.0,3,0.6351377803280167,49,83,34,63.41,16.0638,75,3.3948,1,0.4838,139,148,9,4.059000000000002,1.78,2.02,0.24,0.04674,2,2.0,1,2,10,10.0,3,5,4,0.0,5,24.26,33.285,9.024999999999997,1.8731159999999991,141,129,87.87,141,False,0.0218080264499919,7.231723440729093,-0.004964049,1.0270543409280748,15525.3824,-17.04174088,0.0197185398170776,0.574,2.6720000000000006,6,2.3557522000000004
100.4,3,0.6393746945258312,49,83,34,62.42,15.6408,75,3.2832000000000017,1,0.4711999999999999,139,148,9,3.9672,1.78,2.02,0.24,0.044688,2,2.0,1,2,10,10.0,3,5,4,0.0,5,24.26,33.285,9.024999999999997,1.8755279999999996,141,129,91.74,141,False,0.0215508379288547,7.124788449221717,-0.002831746,1.0270672204608076,15254.5712,-17.3406445,0.0197185398170776,0.5776,2.7008,6,2.3607832000000006
101.13,3,0.6893475175845635,49,83,34,68.44,16.3072,75,3.1808000000000005,1,0.4928,139,148,9,4.300800000000001,1.78,2.02,0.24,0.037632,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.6781119999999972,141,129,68.68,12,False,0.0218645143523624,4.430572575491318,-0.015657351,1.026990174921587,16910.5744,-14.26028302,0.0118332837815612,0.8064000000000001,2.5776000000000003,6,1.6918848000000006
103.3,3,0.6351377803280167,49,83,34,65.39,16.5534,75,3.5532,1,0.4981999999999999,139,148,9,4.1454,1.78,2.02,0.24,0.050196,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,1.868291999999999,141,129,80.13,12,False,0.0220714784242275,7.648808312974727,-0.009235012,1.027028628281702,16067.0048,-16.63733796,0.0197185398170776,0.5451999999999999,2.6144000000000003,6,2.3155042000000003
103.4,3,0.6337191807101944,49,83,34,64.4,16.368000000000002,75,3.484800000000001,1,0.4928,139,148,9,4.118399999999999,1.78,2.02,0.24,0.048576,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,1.870703999999999,141,129,84.0,12,False,0.0219806972474534,7.402887755348425,-0.007098471,1.0270414768781382,15796.1936,-16.81027276,0.0197185398170776,0.5631999999999999,2.6432,6,2.3406592000000006
103.5,3,0.6393746945258312,49,83,34,66.38,16.62,75,3.6,1,0.5,139,148,9,4.14,1.78,2.02,0.24,0.0516,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,1.865879999999999,141,129,76.26,12,False,0.0220820189274448,7.9870735015963295,-0.011373673,1.0270157951095482,16337.816,-16.51642315,0.0197185398170776,0.52,2.5856,6,2.2802872000000005
118.0,2,0.7076722405181654,49,50,1,49.48,0.4991999999999998,75,2.4960000000000004,0,0.0,139,142,3,1.4975999999999998,1.78,1.96,0.1799999999999999,0.0898559999999999,2,2.0,1,1,10,10.0,4,5,5,0.0,5,24.26,33.285,9.024999999999997,4.505279999999997,141,2,139.96,139,False,0.0,2681849.205505958,0.0239939999999999,1.0,11668.616,0.0,0.0310696417830766,1e-06,2.8176,3,3.6721152
119.2,3,0.6897825744392213,49,83,34,69.09,16.1356,75,3.213199999999999,1,0.4871999999999999,139,148,9,4.210799999999999,1.78,2.02,0.24,0.0396719999999999,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.8379449999999972,141,129,66.08,12,False,0.0217207943555316,4.892835827257782,-0.017087127,1.0269816485033405,17087.2232,-14.68984498,0.0131688789835066,0.7424,2.5522,6,1.7363240000000002
123.3,3,0.6945502141674135,49,83,34,69.1,16.124000000000002,75,3.1552,1,0.4871999999999999,139,148,9,4.2456,1.78,2.02,0.24,0.037584,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.6775759999999993,141,129,66.1,12,False,0.0217207943555316,4.494231048866771,-0.017087127,1.0269816485033405,17091.1152,-14.31585047,0.0118332837815612,0.7888,2.5584,6,1.6672888000000003
124.5,3,0.6995712972957081,49,83,34,69.11,16.112399999999997,75,3.0972000000000004,1,0.4872000000000001,139,148,9,4.280399999999999,1.78,2.02,0.24,0.035496,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.513596999999995,141,129,66.12,12,False,0.0217207943555316,4.124999669234811,-0.017087127,1.0269816485033405,17095.0072,-13.8926919,0.0102949439403934,0.8351999999999999,2.5646,6,1.5953112000000005
129.68,3,0.7048404074682438,49,83,34,69.12,16.1008,75,3.039200000000001,1,0.4871999999999999,139,148,9,4.3152,1.78,2.02,0.24,0.033408,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.3460079999999971,141,129,66.14,12,False,0.0217207943555316,3.776152818226958,-0.017087127,1.0269816485033405,17098.8992,-13.40513465,0.008443908323281,0.8815999999999999,2.5708,6,1.5203912000000002
130.2,3,0.7048404074682438,49,83,34,69.12,16.1008,75,3.039200000000001,1,0.4871999999999999,139,148,9,4.3152,1.78,2.02,0.24,0.033408,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.3460079999999971,141,129,66.14,12,False,0.0217207943555316,3.776152818226958,-0.017087127,1.0269816485033405,17098.8992,-13.40513465,0.008443908323281,0.8815999999999999,2.5708,6,1.5203912000000002
131.25,4,0.6939740629158989,47,83,36,69.06,16.1704,65,3.3872000000000004,1,0.4871999999999999,139,148,9,4.199999999999999,1.78,2.02,0.24,0.034104,1,1.98,0,3,10,10.0,0,5,3,0.0,5,16.33,33.285,16.955,0.9820879999999992,225,213,67.82,12,False,0.0252567529977096,4.532769985926685,-0.015578268,1.072615595879905,17077.2156,-10.94935042,0.0109100701834237,0.8336,2.567,7,1.7205072000000003
132.2,3,0.7202791125667883,29,83,54,63.179,15.856799999999998,64,2.8928,2,0.4808,132,148,16,4.325600000000003,1.9,2.02,0.1200000000000001,0.028848,1,1.999,0,3,10,10.0,0,4,4,0.0,4,11.07,33.285,22.215,0.1871455699999966,225,213,89.484,141,False,0.0226434033705519,2.9534330897505714,-0.004075385,1.1575772751227131,15476.2996,-11.0330573,0.0022846754156488,0.999172,2.7563500000000003,6,1.3682633100000006
132.4,3,0.6994011724325317,30,83,53,60.835,15.73715,69,3.09134,2,0.4891899999999999,122,148,26,4.65263,1.65,2.02,0.3700000000000001,0.0371614,2,2.0,0,3,10,9.999999999999998,0,4,4,0.0,4,13.96,33.285,19.325,1.6153082000000034,194,182,97.537,141,False,0.0312153175446805,2.9407967745842987,0.0030181417345621,1.090705110182194,148.41074799999998,-6.920627292,0.0024723359358299,1.209116,2.72044,5,2.06824961
134.1,3,0.7103520254071216,49,83,34,69.13,16.0892,75,2.981199999999999,1,0.4871999999999999,139,148,9,4.35,1.78,2.02,0.24,0.03132,2,2.0,1,2,10,10.0,3,5,3,0.0,5,24.26,33.285,9.024999999999997,0.233330999999997,141,129,66.16,12,False,0.0217207943555316,3.4359254867727693,-0.017087127,1.0269816485033405,17102.7912,-12.82096389,0.0059975131832828,0.9279999999999998,2.577,6,1.4425288
136.3,4,0.704018465666917,29,83,54,62.779,16.1768,64,3.0688,2,0.4967999999999999,122,148,26,4.597599999999997,1.65,2.02,0.3700000000000001,0.033808,1,1.999,0,3,10,10.0,0,4,4,0.0,4,11.07,33.285,22.215,0.7946359700000036,225,213,90.544,141,False,0.0275603075693365,2.940464216279141,-0.002221242,1.1576962607040266,15369.6976,-8.40693003,0.0028466090996524,1.141012,2.72055,6,1.7348177100000002
137.01,3,0.7048404074682438,30,83,53,62.8,16.16,69,3.0560000000000014,2,0.4959999999999999,122,148,26,4.591999999999998,1.65,2.02,0.3700000000000001,0.03376,2,2.0,0,3,10,10.0,0,4,4,0.0,4,13.96,33.285,19.325,0.7521800000000008,194,182,90.46,141,False,0.0268249272054318,3.009390561172369,-0.002398926,1.0905586890119665,15375.214,-8.789121825,0.0016871535309713,1.1023999999999998,2.7202,5,1.7089040000000002
137.27,4,0.7047992657487662,13,83,70,62.79814999999999,16.161479999999997,69,3.056279999999996,3,0.4960799999999998,121,148,27,4.592719999999997,1.61,2.02,0.4099999999999999,0.0337739999999999,2,2.0,0,3,0,9.9995,0,5,4,0.0,5,13.96,33.285,19.325,0.7537747559750038,225,213,90.4642,141,False,0.0268350378436901,3.008331628012753,-0.002395268,1.090558840548257,15374.755357693,-8.788479847,0.0016893889839093,1.10358396,2.7202125000000006,6,1.7092951796250002
138.0,2,0.7161005515987262,50,83,33,69.14,16.0776,80,2.9232,1,0.4871999999999999,139,148,9,4.3848,1.96,2.02,0.06,0.029232,2,2.0,2,1,10,10.0,3,4,3,0.0,4,32.95,33.285,0.3349999999999937,0.1632119999999966,141,129,66.18,12,False,0.0217207943555316,3.064135200833153,-0.017087127,1.0269816485033405,17106.6832,-11.98819991,0.0,0.9744,2.5832,5,1.3617240000000004
138.48,3,0.7143514541176493,22,83,61,69.056,16.175040000000003,43,3.05196,2,0.4906799999999998,139,160,21,4.406022000000003,1.54,2.02,0.48,0.0306936,2,2.0,0,3,2,9.976,0,4,3,0.024,8,16.69,33.285,16.594999999999995,0.2035668899999966,194,182,66.339,12,False,0.0224618919068951,4.038194323004073,-0.016803666,1.0813328201807393,17085.430300000004,-11.50373428,0.004613579936954,0.7649159999999999,2.58833,7,1.4242359000000002
138.65,3,0.7158075858776575,22,83,61,69.126,16.09384,43,2.9446600000000003,2,0.48778,139,160,21,4.388389499999999,1.54,2.02,0.48,0.0294756,2,2.0,0,3,2,9.996,0,4,3,0.004,8,16.69,33.285,16.594999999999995,0.169979302499997,194,182,66.2065,12,False,0.0218461967387285,3.200773904701409,-0.017039883,1.0813265811710393,17103.14105,-11.91831899,0.001885448450751,0.939381,2.584055,7,1.3721687750000005
138.68,3,0.714932164614238,22,83,61,69.084,16.14256,43,3.0090399999999997,2,0.4895200000000001,139,160,21,4.399032,1.54,2.02,0.48,0.0302064,2,2.0,0,3,2,9.984,0,4,3,0.016,8,16.69,33.285,16.594999999999995,0.190181639999997,194,182,66.286,12,False,0.0222178268405589,3.6640536670786528,-0.016898151,1.0813303244322436,17092.514600000002,-11.6715483,0.0037685430151066,0.8345759999999999,2.58662,7,1.4034404000000005
138.7,3,0.7155151989999933,22,83,61,69.112,16.11008,43,2.966120000000001,2,0.4883599999999999,139,160,21,4.3919580000000025,1.54,2.02,0.48,0.0297192,2,2.0,0,3,2,9.992,0,4,3,0.008,8,16.69,33.285,16.594999999999995,0.1767300099999973,194,182,66.23299999999999,12,False,0.0219708276486889,3.344514388289219,-0.016992638,1.0813278288765724,17099.5989,-11.83813144,0.0026658721676515,0.904404,2.5849100000000003,7,1.3826031000000003
138.8,3,0.7356072321558563,47,83,36,61.541,15.021300000000002,65,2.761500000000002,1,0.4549999999999999,139,148,9,4.099392000000002,1.93,2.02,0.09,0.027363,1,1.997,0,3,10,10.0,0,4,4,0.0,4,16.33,33.285,16.955,0.2175408099999978,225,213,96.102,141,False,0.0217022353186535,3.241082343492637,-0.000476647,1.0728589756762283,15027.21146,-11.76657223,0.002635283364116,0.8909079999999999,2.80343,6,1.3022631100000004
138.9,3,0.7295203903935791,47,83,36,61.52,15.036,65,2.8350000000000004,1,0.4549999999999999,139,148,9,4.108800000000002,1.93,2.02,0.09,0.02751,1,1.99,0,3,10,10.0,0,4,4,0.0,4,16.33,33.285,16.955,0.3671039999999976,225,213,96.69,141,False,0.0228135543579193,3.609718231019513,4.813053640678744e-05,1.072872203860783,15019.622200000002,-11.16790239,0.0047928103906869,0.8472,2.8021000000000003,6,1.372804
138.98,3,0.7131970274755778,22,83,61,69.0,16.24,43,3.137799999999999,2,0.493,139,160,21,4.419750000000001,1.54,2.02,0.48,0.031668,2,2.0,0,3,2,9.96,0,4,3,0.04,8,16.69,33.285,16.594999999999995,0.2301382499999958,194,182,66.445,12,False,0.0229415926605067,5.026295591691543,-0.016716088,1.0813378122563004,17071.2617,-11.17475202,0.0059511331198494,0.6260999999999999,2.59175,7,1.4657015000000002
139.0,2,0.7140028011149535,50,83,33,68.81,16.1766,80,2.9412,1,0.4901999999999999,139,148,9,4.4118,1.96,2.02,0.06,0.0294119999999999,2,2.0,2,1,10,10.0,3,4,3,0.0,4,32.95,33.285,0.3349999999999937,0.1642169999999963,141,129,67.47,12,False,0.0217971587046747,3.0566367041854154,-0.016372121,1.0269859108609405,17016.4128,-11.95724553,0.0,0.9804,2.5928,5,1.3701090000000002
139.06,3,0.7048404074682438,47,83,36,69.08,16.1472,65,3.271199999999999,1,0.4871999999999999,139,148,9,4.271999999999999,1.93,2.02,0.09,0.0299279999999999,1,1.98,0,3,10,10.0,0,4,3,0.0,4,16.33,33.285,16.955,0.6568640000000039,225,213,67.86,12,False,0.0252567529977096,3.7098861337725175,-0.015578268,1.072615595879905,17084.999600000003,-9.914425515,0.0067404910929224,0.9248,2.5794000000000006,6,1.56184
139.18,3,0.7103520254071216,22,83,61,68.86,16.4024,43,3.3524000000000003,2,0.4987999999999999,139,160,21,4.452599999999999,1.54,2.02,0.48,0.034104,2,2.0,0,3,2,9.92,0,4,3,0.08,8,16.69,33.285,16.594999999999995,0.3246950000000042,194,182,66.71,12,False,0.0240955381886184,11.631035261171746,-0.016345013,1.0813502958212902,17035.8402,-10.41834711,0.0083985434218574,0.2819999999999999,2.6003000000000003,7,1.5686340000000003
