melting_point,formula,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model
24.6,Ga93Zn5Cd2,Ga93 Zn5 Cd2,3.0,0.9315578350268973,0.930051255509377,0.9300000844058806,0.9300000001727847,0.9300000000000188,30.0,48.0,18.0,31.29,0.6683999999999992,31.0,69.0,74.0,5.0,73.67,0.6137999999999986,74.0,65.38,112.411,47.031000000000006,70.35960999999999,1.6820555999999909,69.723,302.91,692.68,389.7699999999999,328.2247,47.08534199999996,302.91,12.0,13.0,1.0,12.93,0.13020000000000023,13.0,4.0,5.0,1.0,4.02,0.03919999999999959,4.0,122.0,144.0,22.0,122.44,0.8623999999999978,122.0,1.65,1.81,0.16000000000000014,1.7996,0.01934399999999998,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.93,0.13019999999999995,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,1.0,12.93,0.13020000000000023,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.65,0.6509999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.65,0.6509999999999997,5.0,13.96,19.495,5.535,18.625375000000002,0.46653749999999994,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,73.1,16.925999999999995,64.0,2.0,0.93,10.0,0.0,False,0.006379563620851014,0.000363889244883762,Ga0.921566417561077 Zn0.04648096546584148 Cd0.03195261697308142 ,Ga0.93Zn0.05Cd0.02,0.02549318880386216,10.286056112294343,0.016448347944446134,0.7238000000000001,1.1030481337732219,-0.0024569351398717903,70.35961000000002,7036.106,-3.780466265044711,0.0017077335935594107,0.0009799999999999967,12.93,0.07840000000000001,2.704,1.0,0.0,1.0,0.0,0.0,37.1887,0.05019260662777508,0.274659,-0.0015104846526218614
25.0,Ga96.5Zn3.5,Ga96.5 Zn3.5,2.0,0.9656345064256973,0.9650153469240847,0.9650000121132576,0.9650000000113819,0.9650000000000003,30.0,31.0,1.0,30.965,0.06755000000000014,31.0,69.0,74.0,5.0,73.825,0.33774999999999733,74.0,65.38,69.723,4.3430000000000035,69.570995,0.29336965000000254,69.723,302.91,692.68,389.7699999999999,316.55195000000003,26.328963500000008,302.91,12.0,13.0,1.0,12.965,0.06755000000000014,13.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,122.0,0.0,122.0,0.0,122.0,1.65,1.81,0.16000000000000014,1.8044,0.01080800000000005,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.965,0.06755000000000003,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,1.0,12.965,0.06755000000000014,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.825,0.3377499999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.825,0.3377499999999998,5.0,13.96,18.8575,4.897500000000001,18.6860875,0.33082612500000225,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,68.55,8.781499999999996,64.0,2.0,0.965,10.0,0.0,False,0.006379563620851014,0.000215469761294243,Ga0.9670943099099768 Zn0.032905690090023275 ,Ga0.965Zn0.035,0.008216068526706973,399284.12491477665,0.021537643190671564,0.20265,1.0269846723038245,-0.0012613541787209858,69.57099500000001,6957.201,-18.68568161198443,0.0,0.0,12.965,1e-06,2.7589,1.0,0.0,1.0,0.0,0.0,37.459849999999996,0.0014227534347713336,0.009794749999999972,-1.015504784309014e-06
26.7,Ga0.979Al0.021,Ga0.979 Al0.021,2.0,0.9792252039240004,0.9790032208449387,0.9790000008891923,0.9790000000002922,0.979,13.0,31.0,18.0,30.622,0.7401240000000001,31.0,73.0,74.0,1.0,73.979,0.041118000000000765,74.0,26.9815386,69.723,42.7414614,68.82542931059999,1.757443409845212,69.723,302.91,933.47,630.56,316.15176,25.927366080000002,302.91,13.0,13.0,0.0,13.0,0.0,13.0,3.0,4.0,1.0,3.979,0.04111799999999992,4.0,121.0,122.0,1.0,121.979,0.041118000000000765,122.0,1.61,1.81,0.19999999999999996,1.8058,0.00822359999999998,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,9.79,0.4111800000000008,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,12.790000000000001,0.4111799999999991,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,16.48,18.8575,2.3775000000000013,18.807572500000003,0.09775804499999909,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,67.381,6.619998000000001,64.0,2.0,1.0,9.79,0.0,False,0.009950166250831893,0.0002045654679508529,Ga0.9917673988193674 Al0.008232601180632732 ,Ga0.979Al0.021,0.007482006282347838,3.2571868716557906,0.02251695479900805,0.143913,1.0314826609812295,-0.000847245068562913,68.82542931059999,68.82542931059999,-15.134668491137397,0.0034953828413952378,0.002055900000000011,13.0,0.082236,2.82218,2.0,0.0,2.0,0.0,0.0,37.24152,0.041889240905343864,0.22368191999999998,-0.0010140269243173097
29.76,Ga,Ga1,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,0.0,31.0,0.0,31.0,74.0,74.0,0.0,74.0,0.0,74.0,69.723,69.723,0.0,69.723,0.0,69.723,302.91,302.91,0.0,302.91,0.0,302.91,13.0,13.0,0.0,13.0,0.0,13.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,122.0,0.0,122.0,0.0,122.0,1.81,1.81,0.0,1.81,0.0,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,18.8575,18.8575,0.0,18.8575,0.0,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,64.0,0.0,64.0,2.0,1.0,10.0,0.0,True,0.0,0.0,Ga1.0 ,Ga1.0,0.0,0.0,0.02399399999999996,0.0,1.0,0.0,69.723,69.723,0.0,0.0,0.0,13.0,1e-06,2.81,1.0,0.0,1.0,0.0,0.0,37.47,0.0,0.0,0.0
29.8,Ag0.01Ga0.99,Ag0.01 Ga0.99,2.0,0.9900505037623081,0.9900003401012334,0.9900000000208203,0.9900000000000015,0.99,31.0,47.0,16.0,31.16,0.3168000000000002,31.0,65.0,74.0,9.0,73.91000000000001,0.17819999999998942,74.0,69.723,107.8682,38.1452,70.104452,0.7552749599999959,69.723,302.91,1234.93,932.02,312.2302,18.453996000000004,302.91,11.0,13.0,2.0,12.979999999999999,0.03960000000000133,13.0,4.0,5.0,1.0,4.01,0.01979999999999979,4.0,122.0,145.0,23.0,122.23,0.4554000000000039,122.0,1.81,1.93,0.11999999999999988,1.8112000000000001,0.002376000000000087,1.81,1.0,2.0,1.0,1.99,0.019800000000000012,2.0,0.0,1.0,1.0,0.99,0.019800000000000012,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,12.979999999999999,0.03960000000000133,13.0,0.0,1.0,1.0,0.01,0.0198,0.0,0.0,5.0,5.0,4.95,0.09899999999999982,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.96,0.07920000000000005,5.0,16.33,18.8575,2.5275000000000034,18.832225,0.05004450000000062,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,65.61,3.1877999999999993,64.0,1.99,0.99,10.0,0.0,False,0.003593527769006677,3.557592491316611e-05,Ag0.015386783138965271 Ga0.9846132168610348 ,Ag0.01Ga0.99,0.007419742260302906,0.7342089315189395,0.023279720315298458,0.099,1.0449611012055948,-0.0004655967566262008,70.104452,70.104452,-8.457311122247692,0.006063299433922133,0.002475,12.979999999999999,0.198,2.8114,2.0,1.0,1.0,0.0,0.0,37.3818,0.023476101191703968,0.087318,-0.00031086135202744794
29.8,Pb0.01Ga0.99,Pb0.01 Ga0.99,2.0,0.9900505037623081,0.9900003401012334,0.9900000000208203,0.9900000000000015,0.99,31.0,82.0,51.0,31.51,1.0098000000000016,31.0,74.0,81.0,7.0,74.07000000000001,0.13860000000000725,74.0,69.723,207.2,137.47699999999998,71.09777,2.722044599999998,69.723,302.91,600.61,297.7,305.887,5.894459999999976,302.91,13.0,14.0,1.0,13.01,0.01979999999999979,13.0,4.0,6.0,2.0,4.02,0.03959999999999958,4.0,122.0,146.0,24.0,122.24,0.47519999999999496,122.0,1.81,2.33,0.52,1.8152000000000001,0.010296000000000092,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.01,0.019800000000000012,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,0.14,0.2772,0.0,13.0,28.0,15.0,13.149999999999999,0.2969999999999986,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.99,0.01979999999999979,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.99,0.01979999999999979,5.0,18.8575,28.11,9.252499999999998,18.950025,0.1831994999999984,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,65.61,3.1877999999999993,64.0,2.0,1.01,10.0,0.14,False,0.0653657474825513,0.000647120900077258,Pb0.02914296749391718 Ga0.9708570325060828 ,Pb0.01Ga0.99,0.02961272134245891,0.7192929045157509,0.020741622381883602,0.396,1.1790295125754378,-0.0004655967566262008,71.09777,71.09777,-0.5309496104653699,0.0,0.0,13.01,0.198,2.8022,3.0,0.0,3.0,0.0,0.0,37.14926,0.08590541792153525,0.3175326,-0.006341556650305653
29.8,Ag0.005Bi0.005Ga0.99,Ag0.005 Bi0.005 Ga0.99,3.0,0.990025252203195,0.9900000850253303,0.9900000000013013,0.99,0.99,31.0,83.0,52.0,31.34,0.6731999999999998,31.0,65.0,86.0,21.0,74.015,0.11985000000000057,74.0,69.723,208.9804,139.25740000000002,70.610013,1.756285739999996,69.723,302.91,1234.93,932.02,308.77755,11.617748999999995,302.91,11.0,15.0,4.0,13.0,0.02,13.0,4.0,6.0,2.0,4.015,0.029699999999999685,4.0,122.0,148.0,26.0,122.245,0.4851000000000044,122.0,1.81,2.02,0.20999999999999996,1.81165,0.0032669999999999297,1.81,1.0,2.0,1.0,1.9949999999999999,0.009950000000000115,2.0,0.0,3.0,3.0,1.005,0.019949999999999895,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,0.07,0.1393,0.0,11.0,29.0,18.0,13.069999999999999,0.15929999999999853,13.0,0.0,1.0,1.0,0.005,0.00995,0.0,0.0,5.0,5.0,4.965,0.06930000000000014,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.97,0.059400000000000244,5.0,16.33,32.95,16.620000000000005,18.915325000000003,0.14034675000000113,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.545,1.6045500000000015,64.0,1.9949999999999999,1.005,10.0,0.07,False,0.010964447422521895,7.211255097483545e-05,Ag0.0076383076150970276 Bi0.014798212825707879 Ga0.9775634795591951 ,Ag0.005Bi0.005Ga0.99,0.015603073942691023,8.24286416735499,0.02260376940115045,0.18855,1.1255629941571923,-0.0005232250132179548,70.610013,70.610013,-2.1491571074699776,0.004380164384547531,0.0014900000000000037,13.0,0.019599999999999992,2.80755,5.0,1.0,4.0,0.0,0.0,37.302800000000005,0.04937067748245982,0.165923,-0.0017571986957179543
39.0,Ga80Sn20,Ga80 Sn20,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,31.0,50.0,19.0,34.8,6.079999999999997,31.0,74.0,80.0,6.0,75.2,1.9200000000000017,74.0,69.723,118.71,48.986999999999995,79.5204,15.675839999999996,69.723,302.91,505.08,202.16999999999996,343.344,64.69439999999997,302.91,13.0,14.0,1.0,13.2,0.31999999999999956,13.0,4.0,5.0,1.0,4.2,0.3200000000000001,4.0,122.0,139.0,17.0,125.4,5.440000000000003,122.0,1.81,1.96,0.1499999999999999,1.84,0.048,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,13.2,0.31999999999999956,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.8,0.3200000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.8,0.3200000000000001,5.0,18.8575,33.285,14.427499999999995,21.743000000000002,4.6168,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,141.0,77.0,79.4,24.640000000000004,64.0,2.0,1.2,10.0,0.0,False,0.005609209308919061,0.0008974734894270499,Ga0.7014351034451537 Sn0.2985648965548463 ,Ga0.8Sn0.2,0.060781476121563,2.2319214858538365,-0.0043428494944630636,3.3600000000000008,1.093260836192307,-0.004160345749296494,79.52040000000001,7952.04,-1.1261258779590908,0.004866180048661884,0.008000000000000115,13.200000000000001,0.6400000000000001,2.8760000000000003,3.0,0.0,3.0,0.0,0.0,33.664,0.22611692015209123,3.0448000000000004,-0.028327724140829208
47.0,Bi44.7Pb22.6In19.1Sn8.3Cd5.3,Bi44.7 Pb22.6 In19.1 Sn8.3 Cd5.3,5.0,0.5450357786420997,0.477021975673308,0.4511702277447441,0.44770253749371747,0.4470578260768489,48.0,83.0,35.0,71.686,14.776644000000001,83.0,70.0,86.0,16.0,81.423,4.091838,86.0,112.411,208.9804,96.5694,177.98238980000002,40.91858092919999,208.9804,429.75,600.61,170.86,534.58221,44.943271079999974,544.4,12.0,15.0,3.0,14.15,0.7598999999999999,15.0,5.0,6.0,1.0,5.673000000000001,0.44014199999999964,6.0,139.0,148.0,9.0,145.44300000000004,2.5377219999999863,148.0,1.69,2.33,0.6400000000000001,2.0217500000000004,0.13932900000000023,2.02,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.15,0.7599000000000001,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,9.422,6.161987999999999,14.0,12.0,29.0,17.0,23.572000000000003,6.854087999999999,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.532,0.8500000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.532,0.8500000000000001,3.0,19.495,33.285,13.789999999999996,29.51106,3.7008864000000017,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,104.74799999999999,82.916712,12.0,2.0,2.15,10.0,9.422,False,0.09733158791905794,0.009457241799639495,Bi0.524851019839492 Pb0.263100186780389 In0.12321577446309802 Sn0.055359016198578984 Cd0.033474002718441975 ,Bi0.447Pb0.226In0.191Sn0.083Cd0.053,0.042187917817570815,243.23043175557797,0.007242762269914445,3.5972910000000002,1.0725549177009213,-0.011427569810026256,177.98238980000002,17798.238980000002,-6.4206308384929995,0.023079598495660603,0.04485605000000013,14.15,0.025116000000000083,2.23666,8.0,0.0,8.0,0.0,0.0,10.484904,0.5411555340454245,3.0123212359999996,-0.12929762192009048
47.2,Bi45Pb23In19Sn8Cd5,Bi45 Pb23 In19 Sn8 Cd5,5.0,0.5480875842417889,0.48028339746080045,0.45428210188027945,0.4507362936815479,0.4500628122265782,48.0,83.0,35.0,71.92,14.608799999999997,83.0,70.0,86.0,16.0,81.48,4.0680000000000005,86.0,112.411,208.9804,96.5694,178.62994999999998,40.457628,208.9804,429.75,600.61,170.86,534.8901999999999,44.722908000000025,544.4,12.0,15.0,3.0,14.16,0.7560000000000001,15.0,5.0,6.0,1.0,5.68,0.4352000000000001,6.0,139.0,148.0,9.0,145.48,2.5072000000000036,148.0,1.69,2.33,0.6400000000000001,2.0244,0.140576,2.02,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.16,0.7560000000000001,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,9.52,6.0928,14.0,12.0,29.0,17.0,23.68,6.775199999999999,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.54,0.8399999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.54,0.8399999999999999,3.0,19.495,33.285,13.789999999999996,29.539749999999998,3.668465000000001,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,104.54,83.286,12.0,2.0,2.16,10.0,9.52,False,0.09733158791905794,0.009451437397402448,Bi0.5264580771589535 Pb0.2667861688367488 In0.12212632875953892 Sn0.05316465687864773 Cd0.03146476836611106 ,Bi0.45Pb0.23In0.19Sn0.08Cd0.05,0.04225409454573354,139.19940641568795,0.006961145289332371,3.6074000000000006,1.0725401238432744,-0.01134642982751225,178.62995,17862.995,-6.3550889279095895,0.023028804691527675,0.04466000000000014,14.160000000000002,0.043599999999999986,2.2359,8.0,0.0,8.0,0.0,0.0,10.4136,0.5390863050201015,2.975003600000001,-0.12841495577859882
54.3,Bi0.355In0.645,Bi0.355 In0.645,2.0,0.7362404498531713,0.6790203598346702,0.6513875058406278,0.6464005930343601,0.6451643418216446,49.0,83.0,34.0,61.07,15.5703,49.0,75.0,86.0,11.0,78.905,5.03745,75.0,114.818,208.9804,94.1624,148.245652,43.12167108,114.818,429.75,544.4,114.64999999999998,470.45074999999997,52.50396749999999,429.75,13.0,15.0,2.0,13.709999999999999,0.9158999999999997,13.0,5.0,6.0,1.0,5.355,0.45795000000000013,5.0,142.0,148.0,6.0,144.13,2.7476999999999987,142.0,1.78,2.02,0.24,1.8652000000000002,0.10990800000000003,1.78,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,1.71,0.9158999999999999,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.97,6.411300000000001,0.0,13.0,29.0,16.0,18.68,7.3271999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.29,0.9158999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.29,0.9158999999999999,5.0,24.26,32.95,8.690000000000001,27.344950000000004,3.9795855000000016,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,127.0,93.915,58.15965,139.0,2.0,1.71,10.0,4.97,False,0.014296815877557045,0.003273613415563624,Bi0.5004399184672208 In0.4995600815327791 ,Bi0.355In0.645,0.021269284432738334,2.7778881442220267,-0.0010564455166130176,1.602825,1.0270779652530735,-0.005408148996027648,148.245652,148.245652,-11.954815827014224,0.02999143357559034,0.0572437500000001,13.709999999999999,0.9158999999999999,2.3993,4.0,0.0,4.0,0.0,0.0,6.96631,0.6265868917197354,2.0887099499999997,-0.13608839101583486
58.0,Bi49In21Pb18Sn12,Bi49 In21 Pb18 Sn12,4.0,0.575325994545701,0.5123205796690619,0.49214001690145853,0.4902523876013816,0.4900124722239607,49.0,83.0,34.0,71.72,14.7552,83.0,75.0,86.0,11.0,82.07,3.8514,86.0,114.818,208.9804,94.1624,178.053376,40.801268160000006,208.9804,429.75,600.61,170.86,525.7229,45.262914,544.4,13.0,15.0,2.0,14.28,0.7056,15.0,5.0,6.0,1.0,5.67,0.44220000000000004,6.0,139.0,148.0,9.0,145.3,2.897999999999996,148.0,1.78,2.33,0.55,2.0182,0.11401199999999995,2.02,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.28,0.7056,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,9.38,6.190799999999999,14.0,13.0,29.0,16.0,23.66,6.795599999999999,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.72,0.7056,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.72,0.7056,3.0,24.26,33.285,9.024999999999995,30.294100000000004,3.3205979999999995,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,92.49,78.8802,12.0,2.0,2.28,10.0,9.38,False,0.0728361721882469,0.007301046988541369,Bi0.5751106679381356 In0.13541883081172243 Pb0.20946527854658595 Sn0.08000522270355605 ,Bi0.49In0.21Pb0.18Sn0.12,0.04007381121874593,35.02258496414528,0.010528406624467466,3.3188999999999997,1.0726655427990253,-0.01031245957223794,178.05337600000004,17805.3376,-6.421566185509998,0.02420406617620234,0.04507500000000012,14.280000000000001,0.15480000000000002,2.3396000000000003,8.0,0.0,8.0,0.0,0.0,10.263460000000002,0.4826137308280071,2.6403318,-0.11455462853314823
